==> Monitor en /dev/serial/by-id/usb-Silicon_Labs_CP2102_USB_to_UART_Bridge_Controller_0001-if00-port0 @ 115200
pio device monitor -p /dev/serial/by-id/usb-Silicon_Labs_CP2102_USB_to_UART_Bridge_Controller_0001-if00-port0 -b 115200
--- Terminal on /dev/serial/by-id/usb-Silicon_Labs_CP2102_USB_to_UART_Bridge_Controller_0001-if00-port0 | 115200 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
1,1,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,0,16
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,0,1,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,0,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,16
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,1,17
4095,4095,4095,4095,1,0,17
